Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Predicted Industry,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL
,MCF-2024-1463605,12.0,66.0,78.0,Permanent,2024-10-03,,Software Test Engineer,"Job Title: Associate / Senior Associate, Manpower Planning & Management
Job Location: Fusionopolis, Singapore
Job Type: Contract - 6+6 Months
Working Hours: Mon - Fri: 8:30 AM - 6:00 PM

Job Responsibilities:
Gather data and information required for manpower reporting and surveys
Prepare and clean data to ensure quality and usability for further analysis and future retrieval
Conduct basic analysis of statistics for understanding of manpower trends
Support the review of processes and implementation of workforce solutions and interventions
Provide administrative support to the team as required (e.g. scheduling of meetings with internal and external stakeholders)

Requirements
Diploma in any discipline.
Excellent analytical and organisational skills
Proficient in MS Office applications, such as Word, Excel and PowerPoint
Strong interpersonal and communication skills.
This is an outsourced role.

If you are interested, kindly send your resume (in MS Word format) to Mounika at mounika@rmagroup.com.sg stating your salary expectations & availability to take it forward.

All Curriculum Vitae will be treated with the strictest confidentiality. By sending us your personal data, you are deemed to consent to RMA Consultants Pte Ltd and its affiliates collecting, using and disclosing your personal data for the purposes set out in our Data Protection Policy at http://bit.ly/3GHgsknand Privacy Policy at http://bit.ly/3W63rp7.

This is in partnership with the Employment and Employability Institute Pte Ltd (“e2i”).
""e2i is the empowering network for workers and employers seeking employment and employability solutions. e2i serves as a bridge between workers and employers, connecting with workers to offer job security through job-matching, career guidance and skills upgrading services, and partnering employers to address their manpower needs through recruitment, training, and job redesign solutions. e2i is a tripartite initiative of the National Trades Union Congress set up to support nation-wide manpower and skills upgrading initiatives. By applying for this role, you consent to RMA Groups’s PDPA and e2i’s PDPA.”

Mounika Tanuku|EA Regn. No. R22109193
RMA Consultants Pte Ltd|EA Licence No. 93C4403","['UAT', 'Scalability', 'Regression Testing', 'TypeScript', 'Test Cases', 'Test Automation', 'JIRA', 'Attention to Detail', 'Software Testing', 'User Acceptance Testing', 'Selenium', 'Java', 'Test Automation Tools', 'Test Execution', 'Software Development', 'Test Planning']",Talentsis Pte. Ltd.,Information Technology,72.0,2024Q4,3.0,0.0,https://www.mycareersfuture.gov.sg/job/human-resources/associate-senior-associate-manpower-planning-management66-months-contractwest-salary-upto-35k-rma-consultants-beced2d9fa04918d063bac216d324f88?source=MCF&event=Search
,MCF-2024-1365810,12.0,66.0,78.0,Permanent,2024-10-03,,Senior  Ml Engineer,"· Responsible to deploy manpower for daily landscape maintenance duties and attend to urgent cases when necessary.
· Responsible to keep track and schedule for daily landscape maintenance accordingly and understand the quality of duties required by the Superior.
· Able to handle machinery and equipment such as hedge trimmers, chainsaws, long arm pruner, blower, etc.
· In charge and understand the safety requirements when working outside and inside working areas.
· Able to demonstrate the basic knowledge in Horticulture Maintenance such as proper pruning methods for shrubs and trees,daily maintenance duties which include watering, fertilizing, weeding, mulching, planting, plant removal etc, protect trees and plants from diseases and insect infestations and planting works.
Work with Landscape Designer, Supervisor, Salesperson and Customer to review and install/implement Landscape projects, based on contract.
· Supervise crew on Landscape projects.
Requirements
· Required language(s): English, Chinese (in order to deal with complaints from Chinese speaking client on site)
· Dynamic and energetic
· Good team player with ability to lead and multi-task
· Committed to work
· Required Skill(s): Microsoft Office
· Excellent interpersonal and communication skills
· Prefer candidates with horticulture or arborist knowledge
· On-the-job training provided
· Entry level candidates with the relevant Polytechnic / WSQ Diploma / Degree are welcomed
Working Hours and Office Location:
· 5.5-day work week
· Office location: Mandai Estate
· Work location: Various Sites","['TensorFlow', 'Machine Learning', 'Data Analysis', 'Analytical Skills', 'Azure', 'Artificial Intelligence', 'PyTorch', 'Python', 'Data Science', 'Visualization']",Talentsis Pte. Ltd.,Information Technology,72.0,2024Q4,1.0,0.0,https://www.mycareersfuture.gov.sg/job/repair-maintenance/landscape-supervisor-limelite-productions-a30c1f34135920ebc2fe26dae0f658f7?source=MCF&event=Search
,MCF-2024-1463574,24.0,84.0,108.0,Contract,2024-9-16,,Sap Btp Developer,"Dormitory Supervisor Job Description:

The Dormitory Supervisor is responsible for overseeing the daily operations and management of a dormitory or residential hall. They ensure a safe, supportive, and engaging living environment for students, promoting a sense of community and adherence to campus policies and regulations.

Key Responsibilities:

1. Supervision and Leadership:

• Supervise Resident Advisors (RAs) and other residential staff.
• Provide leadership and guidance to RAs, supporting their professional development and ensuring they fulfill their roles effectively.
• Foster a positive and inclusive community atmosphere within the dormitory.

2. Resident Support:

• Serve as a resource and point of contact for residents on issues related to housing, community standards, and campus resources.
• Address resident concerns, conflicts, and emergencies promptly and appropriately.
• Coordinate and facilitate resident meetings, programs, and activities to promote community building.

3. Safety and Security:

• Ensure the safety and security of residents by implementing and enforcing dormitory policies and procedures.
• Respond to emergencies and incidents within the dormitory, coordinating with campus security and other relevant personnel as necessary.
• Conduct regular inspections and maintenance checks to identify and address safety hazards.

4. Administrative Duties:

• Maintain accurate records related to resident occupancy, incidents, and programming.
• Assist in the selection, training, and evaluation of RAs and other residential staff.
• Manage dormitory budgets, ensuring responsible fiscal management.

5. Community Standards and Enforcement:

• Enforce campus and dormitory policies, addressing violations and implementing appropriate sanctions.
• Educate residents on community standards, rights, and responsibilities.
• Promote a culture of respect, diversity, and inclusion within the dormitory.

Qualifications:

• Bachelor's degree in Education, Counseling, Student Affairs, or related field (preferred).
• Prior experience in residential life, student affairs, or related field.
• Strong interpersonal and communication skills.
• Ability to handle and resolve conflicts effectively.
• Knowledge of student development theory and practices.
• Understanding of safety and security protocols in a residential setting.","['SAP Implementation', 'Troubleshooting', 'ABAP', 'Administration', 'SAP', 'Database Administration', 'Data Migration', 'Compliance', 'Business Process', 'API', 'Stakeholder Management', 'Project Delivery', 'Business Requirements']",Manpower Staffing Services (Singapore) Pte Ltd,Information Technology,96.0,2024Q3,3.0,0.0,https://www.mycareersfuture.gov.sg/job/general-work/dormitory-supervisor-v-aal-services-9400ce78f1a34cab537e2115e1b48a64?source=MCF&event=Search
,MCF-2024-1236797,36.0,84.0,120.0,Full-Time,2024-10-01,,Data Engineer,"Responsibilities
Provides guidance for all aspects of the kitchen’s day-to-day operations that precludes the management of food hygiene and safety, enforcing performance and quality standards, and monitoring to ensure attainment of these goals
Controls and directs the food preparation process efficiently and professionally
Creates meals using new or current culinary inventions or as the business prescribes
Approves and polishes dishes before they are delivered and served to customers
Produces quality menu that could change seasonally as the business requires
Manage, train and educate kitchen workers to be par with the highest possible culinary standards
Manages kitchen stocks and ensures minimal wastage
Forecasts and assesses personnel requirements ensuring no shortage or excess of kitchen staff while keeping labor costs in control
Procures, stores, and handles all food products and materials within the agreed-upon budget and maximizes gross profit to include the effective staff management and payroll expenses
Ensures that base food preparations and mise en place are well organized for service, allowing smooth kitchen operations
Maintains payroll, punctuality and attendance records
Follows and strictly implements all food and sanitary rules as well as safety guidelines
Keeps updated in the latest trends in culinary trends and kitchen processes and technologies
Ascertains that the personnel follow the regulations on hygiene, stock rotation, dates, storages, refrigerator temperature control, pest control, reporting of malfunctioning equipment, reporting of notifiable illnesses, and reporting of absenteeism, whether due to illness or otherwise
If and when necessary, keeps recipe files in excellent condition and up-to-date
Qualifications & Requirements
Associate or Bachelor’s Degree in Culinary Arts or Science, Business, or relevant fields
At least 5 years of experience as a chef
Completed the WSQ Basic Food Hygiene Course – Food Safety Course Levels 1 and 2
Proven ability of kitchen management
Strong interpersonal and leadership skills
Tenacious in picking up concepts and possesses strong logical and analytical problem-solving skills
Good understanding of computer software such as POS, restaurant management system, and Microsoft Office","['Machine Learning', 'Scala', 'Big Data', 'Pipelines', 'Hadoop', 'Informatica', 'Agile', 'ETL', 'Data Engineering', 'SQL', 'Python', 'Oracle Database', 'Data Science', 'Java', 'Data Analytics', 'Databases']",U3 Infotech Pte. Ltd.,Information Technology,102.0,2024Q4,5.0,0.0,https://www.mycareersfuture.gov.sg/job/food-and-beverage/head-chef-clayful-693d0f3b4eab8530ea8e5b2032a7b6fc?source=MCF&event=Search
,MCF-2024-1013169,36.0,84.0,120.0,Contract,2024-10-03,,Senior Software Testing Engineer,"Job Description:
Able to disassemble and reassemble equipment or machinery for maintenance purposes
Daily hands-on troubling shoot, routine daily maintenance
Repair work for plant equipment. Observes repairs to ensure they are done correctly and efficiently
Inspects mechanical spare parts such as bearings and seals on equipment for wear and damage
Carry out dismantling, installation replacement works for faulty equipment or service troubleshooting
Performs overhauls on mechanical equipment to address issues and ensure optimal functioning
Requires knowledge and proficiency in welding work, adhering to safety protocols
Capable of performing hot work activities as necessary for repairs or modifications
Hands-on experience with pumps and gearboxes, including maintenance, repair, and troubleshooting
Job Requirements:
Min an ITE NITEC certificate in Mechanical (Mechanical) or equivalent
At least 3 to 5 years of relevant working experience
Knowledge of Electrical / Mechanical
Able to do basic reporting writing
Independent worker without much supervision
Good team player who can work well with other teammates
Positive working attitude
Willing to learn new things. Self-motivated and able to work independently with a positive attitude","['Excellent Communication Skills', 'Agile', 'Test Cases', 'Test Automation', 'Agile Methodology', 'SQL', 'JIRA', 'Python', 'Software Testing', 'Writing', 'Selenium', 'Team Player', 'Java', 'Test Automation Tools', 'Software Development']",Idc Technologies (Singapore) Pte. Ltd.,Information Technology,102.0,2024Q4,7.0,0.0,https://www.mycareersfuture.gov.sg/job/repair-maintenance/maintenance-technician-je-green-solutions-720bda6287a33824c36237182d112354?source=MCF&event=Search
,MCF-2024-1467993-1,79.99200000000002,80.00399999999999,159.996,Permanent,2024-10-04,,Solutions It Designer  Oracle Compliance Studio,"1. JOB DESCRIPTION
Job Title
Driver - 6pm - 6am ( Night Shift Driver )
Occupation
Driver
Job Description & Requirements
We are looking for a responsible individual to join us as our class 3 delivery driver.
( Roasted Manuafucture at Bedok Industry Area )
Working Hours
Working hours: 11 pm - 11 am (Night Shift)
Working Days: 6 days per week
Main Duties
- Meats Packaging tasks
- Perform delegated delivery
- Communicate with customers and collect payment
- Undertake any other tasks as assigned
Requirements
- Has a Singapore class 3 driving license
- Able to speak English and Chinese
- Has a clean driving record for the past 2 years
- Need to work on Public Holiday and Weekend
- Acceptance of touching Non-Halal Products (for Example Pork )
- Acceptance of an oily Working Environment
Employment Benefits
- Annual leave: 7 days onwards
- One meal provided
- Performance bonus
- Free medical visits (capped) at partnered clinics
Remarks
A company vehicle is not allowed to drive home","['Machine Learning', 'Designer', 'Oracle', 'Big Data', 'Process Improvement', 'Hadoop', 'Career Development', 'Technology Solutions', 'Systems Analysis', 'Solution Architecture', 'AML', 'Oracle Database']",The Toronto-Dominion Bank,Information Technology,120.0,2024Q4,6.0,0.0,https://www.mycareersfuture.gov.sg/job/manufacturing/driver-lw-food-manufacturing-1ecc269961c5c7f205430e8f56610677?source=MCF&event=Search
,MCF-2024-1467289,27.599999999999994,80.4,108.0,Contract,2024-10-04,,Information Technology Project Leader,"Job Description
· Greet and welcome customers in a friendly manner
· Take and serve food and beverage orders accurately and efficiently
· Provide menu recommendations and answer customers’ questions
· Ensure the cleanliness of the dining area and tables
· Assist in setting up and clearing tables
· Handle customer inquiries and resolve any issues promptly
· Support daily operations to maintain high service standards
· An eagerness to learn and a receptive attitude towards coaching
· A proactive 'can-do' attitude, demonstrating reliability and follow-through
· Passion for thriving in fast-paced hospitality settings, regardless of prior experience

Requirements
• Singapore Citizens, PRs, or Malaysian Citizens with SPM qualification
• Prior experience as a waiter/waitress in a restaurant setting is preferred
• Strong interpersonal and communication skills
• Ability to work in a fast-paced environment
• Must be punctual, reliable, and presentable
• Positive attitude and willingness to learn

Benefits
• Free uniforms
• Annual Leave
• Medical leave
• Additional Medical & Dental benefits of $450 per annum
• Meal provided during working hours

Workweek: 5-day Wedesday to Sunday
Workhour: 48 hours a week

We regret to inform that only shortlisted applicants will be notified.","['Version Control', 'Application Security', 'Kubernetes', 'SOAP', 'Architectural', 'Application Servers', 'Tomcat', 'Maven', 'Spring Boot', 'Containerization', 'Architecture Design', 'Cloud Services', 'Java', 'Orchestration', 'J2EE', 'Hibernate']",Kryjas Private Limited,Information Technology,94.2,2024Q4,3.0,0.0,https://www.mycareersfuture.gov.sg/job/food-and-beverage/fb-team-member-wingsoverasia-6c0d753665db529e0f7fca1588cf3be8?source=MCF&event=Search
,MCF-2024-1463402,4.800000000000011,96.0,100.8,Contract,2024-9-27,,Sap Test Manager,"Senior Cook Job description

The Senior cook will prepare meals and follow establishment recipes. Duties include preparing ingredients, adhering to the restaurant menu, and following food health and safety procedures. Cook, clean, assist other cooks and staff and deliver food in a fast-paced environment. Work may include operating a grill, oven, or fryer. Previous experience in a team environment and various cooking methods preferred.
That cook need to play as multitasking role he must be ready to washing vessels and cleaning kitchen environment

Duties and Responsibilities

• Setting up, cleaning, and organizing work stations
• Preparing ingredients for the shift; washing vegetables, chopping, seasoning meat, etc.
• Preparing deep fryer, utensils, and grill for shift
• Roti prate flour mixing
• Ready to cook Goring items (nasi,ikanpils,mee,kwithya,noodles)
• preparation of south indian & north indian curies
• Taking orders from wait staff or computerized system
• Cooking order according to food health and safety standards
• Recommending ideas for specials or seasonal dishes
• Handling multiple food orders at one time
• Monitoring multiple food orders as new orders arrive
• Dressing order for presentation
• Ensuring each guest order has the correct food and sides
• Delivering food order to wait staff in a timely manner
• Storing all food properly
• Sanitizing and cleaning work stations and utensils
• Reordering stock and food supplies
• Monitoring other cooks and team members
• Assisting other cooks in preparing food or helping other team members when needed

Requirements and Qualifications

• Ready to work any shift
• Able to work in a fast-paced environment
• Able to multitask, prioritize, and manage time efficiently
• Physical endurance to stand for an entire shift
• Self-motivated and self-directed
• Works well as part of a team and on individual tasks
• Able to quickly memorize complex or multiple orders
• High school degree or equivalent
• Previous experience as a cook, or relevant work experience
• Legally able to work in establishments which serve alcohol
• Able to work early mornings, nights, and weekends
• Must pass a background check
• Able to read and write","['Performance Testing', 'Interpersonal Skills', 'Regression Testing', 'System Testing', 'Information Technology', 'Test Automation', 'SAP', 'Team Leadership', 'Attention to Detail', 'Team Management', 'Integration Testing', 'Test Strategy', 'Stakeholder Management', 'Test Execution', 'Drive Test', 'Test Planning']",Flintex Consulting Pte. Ltd.,Information Technology,98.4,2024Q3,5.0,0.0,https://www.mycareersfuture.gov.sg/job/food-and-beverage/senior-cook-v-aal-services-bd1c6fc8bac6673dd87fea9ae95997b4?source=MCF&event=Search
,MCF-2024-1463529,6.0,60.0,66.0,Permanent,2024-10-03,,System Analyst,"Senior Cook Job description

The Senior cook will prepare meals and follow establishment recipes. Duties include preparing ingredients, adhering to the restaurant menu, and following food health and safety procedures. Cook, clean, assist other cooks and staff and deliver food in a fast-paced environment. Work may include operating a grill, oven, or fryer. Previous experience in a team environment and various cooking methods preferred.
That cook need to play as multitasking role he must be ready to washing vessels and cleaning kitchen environment

Duties and Responsibilities

• Setting up, cleaning, and organizing work stations
• Preparing ingredients for the shift; washing vegetables, chopping, seasoning meat, etc.
• Preparing deep fryer, utensils, and grill for shift
• Roti prate flour mixing
• Ready to cook Goring items (nasi,ikanpils,mee,kwithya,noodles)
• preparation of south indian & north indian curies
• Taking orders from wait staff or computerized system
• Cooking order according to food health and safety standards
• Recommending ideas for specials or seasonal dishes
• Handling multiple food orders at one time
• Monitoring multiple food orders as new orders arrive
• Dressing order for presentation
• Ensuring each guest order has the correct food and sides
• Delivering food order to wait staff in a timely manner
• Storing all food properly
• Sanitizing and cleaning work stations and utensils
• Reordering stock and food supplies
• Monitoring other cooks and team members
• Assisting other cooks in preparing food or helping other team members when needed

Requirements and Qualifications

• Ready to work any shift
• Able to work in a fast-paced environment
• Able to multitask, prioritize, and manage time efficiently
• Physical endurance to stand for an entire shift
• Self-motivated and self-directed
• Works well as part of a team and on individual tasks
• Able to quickly memorize complex or multiple orders
• High school degree or equivalent
• Previous experience as a cook, or relevant work experience
• Legally able to work in establishments which serve alcohol
• Able to work early mornings, nights, and weekends
• Must pass a background check
• Able to read and write","['JSON', 'XSLT', 'Microsoft Azure', 'XML', 'Azure', 'Business Analysis', 'Application Development', 'Systems Integration', 'JavaScript', 'Accounting System', 'SQL', 'Python', 'Java', 'Databases', 'Business Requirements']",Flintex Consulting Pte. Ltd.,Information Technology,63.0,2024Q4,3.0,0.0,https://www.mycareersfuture.gov.sg/job/food-and-beverage/senior-cook-v-aal-services-70db92541bf33b018bce2bcb26d9b3af?source=MCF&event=Search
,MCF-2024-1451464-1,8.400000000000006,33.599999999999994,42.0,Contract,2024-10-04,,It Operations Specialist  Amk,"Temporary Staff (Executive - Facilities Management)- 6 months with extension
We are seeking for a temporary staff in the area of Facilities Management to assist the Team Lead of Facilities in the maintenance and safety management of the school infrastructure and facilities.
Key Responsibilities:
Assist to manage facilities and building related matters in the school.
· Conduct regular checks on schools' facilities
· Repair and rectify defects in building, follow up to ensure that the repairs are properly done
· Ensure cleaning services are carried out by term contractors
· Ensure CCTV system are well maintained
· Manage the building landscape
· Assist in events logistic setup
· Follow-up on card readers defects
· Assist in shifting of furniture and office equipment as and when required
· Any other duties as assigned
Requirements:
· Diploma or equivalent in the area of building or facilities management, or mechanical / civil engineering.
· Candidates would be required to move furniture and handle heavy audio and visual equipment.
· Preferably at least 2 to 3 years of relevant work experience.
Salary: up to $3500, Working Hours: Mon-Fri. Working Location: West Singapore
Leticia Liow
Recruitment Consultant
RMA Consultants Pte Ltd
EA License No 93C4403
EA Regn No R1433182","['Tape', 'IT Service Management', 'Data Center', 'point of contact for Customer', 'Information Technology', 'Service Level', 'Windows Server', 'System backups', 'Windows', 'Cyber Incident Management', 'PortablE', 'Linux']",Tempserv Pte. Ltd.,Information Technology,37.8,2024Q4,0.0,0.0,https://www.mycareersfuture.gov.sg/job/building-construction/executive-facilities-management-rma-consultants-bdc9912c003df46f62e450200928d27c?source=MCF&event=Search
,MCF-2024-1472603,24.0,90.0,114.0,Contract,2024-10-03,,Project Manager,"• Prepares ingredients by following recipes;slicing, cutting, chopping, mincing, stirring,whipping, and mixing ingredients; addingseasonings; verifying taste; plating meals.
• Completes hot meal preparation by grilling,sautéing, roasting, frying, and broilingingredients and assembling and refrigeratingcold ingredients.
• Adheres to proper foodhandling, sanitation, and safety procedures;maintains temperature and Hazard AnalysisCritical Control Point (HACCP) logs as requiredand maintains appropriate dating, labelling androtation of all food items.
• Contributes to daily,holiday and theme menus in collaboration withsupervisor.
• Maintains cleanliness and sanitationof equipment, food storage, and work areas.
• Completes cleaning according to daily andweekly schedules and dishwashing/pot washing.
• Listens to customer complaints and suggestionsand resolves complaints.
• Implementssuggestions within parameter of position andrefers more complex concerns to supervisor.
• Participates in and/or contributes to programs,committees, or projects designed to improvequality of service and employee productivity.
• Maintains clean work areas, utensils, andequipment.
• Develop new menu items whileimprovising the existing ones.
• Maintain andmanage kitchen expenses, food cost, inventoryand staffing within the budgetary limits.
• Able tocook north Indian food.
• Able to do shift work.
• Assisting with the preparation of food and the serving of all meals to customers.
• Supervising ateam to ensure that the kitchen and serviceareas are clean and tidy.
• Ensuring all food andhealth and safety regulations are followed.","['System Implementation', 'Automation Testing', 'Change Management', 'Software Implementation', 'project budget', 'PRINCE2', 'Automation Tools', 'Workload Automation', 'SAP', 'Project Management', 'PMP', 'Automation', 'Project Delivery']",Manpower Staffing Services (Singapore) Pte Ltd,Information Technology,102.0,2024Q4,5.0,0.0,https://www.mycareersfuture.gov.sg/job/food-and-beverage/supervisor-hks-hua-yi-food-cuisine-53e4c4b3cefd90126ec9f97142fd8515?source=MCF&event=Search
,MCF-2024-1464565-1,79.99200000000002,80.00399999999999,159.996,Permanent,2024-10-04,,Solutions It Designer  Oracle Kyc,"Job Description
Perform structural analysis, calculations, and create design sketches and drawings that convey the arrangement and design intent for underground structures.
Conduct engineering assessments and evaluations, both for existing structures and potential structural alternatives, and prepare technical reports to document the findings.
Preparation of design briefs, technical reports, technical notes and authorities submission documents.
Carry out design activities to deliver cost-effective design deliverables in compliance with statutory and clients’ requirements.
Co-ordinate with architect and other consultants to resolve interface issues and technical clarifications.
Preparation of tender documents (conditions of contract, specifications and tender drawings)
Involved in overall project lifecycle from study, planning, designing, tendering and in construction stages.
Provides specialized technical solutions and expertise to clients
Liaise with multiple stakeholders, clients, contractors and relevant parties
Proactive communication, mentoring and guiding the Team to ensure their constant development
Qualifications
Bachelor’s Degree in Civil & Structural Engineering.
Minimum 8 years of relevant working experience in structural design of infrastructure projects e.g. rail/transit.
Registration with PEB Singapore will be beneficial but not a must
Conversant in technical analysis software for buildings and geotechnical works.
Knowledgeable in Autocad and/or BIM software will be an advantage.
Strong project management skills.
Candidate with extensive work experience and strong project management skills will be considered for other position","['Oracle', 'Big Data', 'Process Improvement', 'Quality Assurance', 'Hadoop', 'Career Development', 'Application Development', 'Technology Solutions', 'Systems Analysis', 'Solution Architecture', 'AML', 'Oracle Database', 'KYC']",The Toronto-Dominion Bank,Information Technology,120.0,2024Q4,8.0,0.0,https://www.mycareersfuture.gov.sg/job/building-construction/senior-engineer-structural-aecom-singapore-cff4afbf0f3ee529601aac55d5efd96b?source=MCF&event=Search
,MCF-2024-1451735,6.0,42.0,48.0,Contract,2024-10-03,,Backend  Sql Server,"Install, maintain, and repair a variety of products, ranging from cabinets to insulation to tile to drywall
Perform work in accordance with safety best practices
Maintain tools and equipment in safe operating condition
Conduct building inspections and identify needed repairs
Document repairs and maintain thorough records
Cut, shape, and alter materials as needed
Build doors, cabinets, and windows
Measure and mark materials for alterations","['Troubleshooting', 'HTML', 'Agile Methodologies', 'JavaScript', 'ETL', 'Microsoft SQL Server', 'SQL', 'Attention to Detail', 'SQL Server', 'Writing', 'Communication Skills', 'Performance Tuning', 'SSIS', 'Databases', 'Business Requirements', 'SSRS']",Flintex Consulting Pte. Ltd.,Information Technology,45.0,2024Q4,2.0,0.0,https://www.mycareersfuture.gov.sg/job/building-construction/carpenter-arising-swiftly-agency-d8749c2ff05b4b7f97118a2761a4996a?source=MCF&event=Search
,MCF-2024-1366968-1,48.0,120.0,168.0,Full-Time,2024-10-03,,Sap Fspm Consultant,"Job Description:
Direct road traffic and pedestrian flows on, near, or adjacent to roads during main lobby closure due to construction works.
Monitor traffic behaviour and flow to ensure safety is always maintained.
Reporting to operations team as and when required.
Requirements:
Min. GCE 'N/O/A' levels or Diploma from any field
Comfortable working on saturdays
Interested candidates can write in to Ann at anngoh@recruitexpress.com.sg

Ann Goh Xin Ting
R1875289
Recruit Express Pte Ltd
E.A License: 99C4599","['Requirements Gathering', 'Verbal Communication', 'ABAP', 'SAP Portal', 'Root Cause Analysis', 'Data Integration', 'Customer Success', 'Project Planning', 'Economics', 'SQL', 'SAP', 'Adapt to Change', 'Adaptability', 'Project Delivery']",Sap Fioneer Singapore Pte. Ltd.,Information Technology,144.0,2024Q4,7.0,0.0,https://www.mycareersfuture.gov.sg/job/customer-service/4-months-contract-usher-hgat-recruit-express-278d2059e21db336e4ea44abeb8ff646?source=MCF&event=Search
,MCF-2024-1367573,36.0,180.0,216.0,Contract,2024-10-02,,Big Data Engineer,"Job Description:
Maintenance of machines and equipment
Support machine installation, trial run, troubleshooting and repair of machines and equipment
Assist engineer in samples preparation, testing and data collection
Update work instructions and document records for maintenance and production work
Administration work (raise requisition forms in purchase, shipping, etc)
Co-ordinate with suppliers, internal department for maintenance and calibration tasks
Conduct internal on-the-job training for production operatives
Participate in audits by internal and external bodies
Other tasks assigned

Job Requirements:
Minimum Nitec in mechanical technology/mechanical or manufacturing engineering

Interested candidates do attach your resume to angelapoh@recruitexpress.com.sg
Attn: Angela Celeste Poh Li Ying (R2095367)
Recruit Express Pte Ltd (99C4599)","['PySpark', 'Airflow', 'Scala', 'Big Data', 'Pipelines', 'Hadoop', 'ETL', 'Data Engineering', 'SQL', 'Distributed Systems', 'Python', 'Performance Tuning', 'Unix Shell Scripting', 'Java', 'Data Analytics', 'Databases']",The Edge Partnership Holdings Pte. Ltd.,Information Technology,198.0,2024Q4,10.0,0.0,https://www.mycareersfuture.gov.sg/job/engineering/technician-hly-recruit-express-90359a3db736a7863b3ab568c1858ebb?source=MCF&event=Search
,MCF-2024-1464470-1,36.0,168.0,204.0,Permanent,2024-9-30,,Technology Architect  Banking,"As Marketing Manager, you will support the Marketing Director by overseeing and managing marketing activities for our Singapore business. You will work closely with the Sales, Business Development, Creative, IT, and Digital teams in Singapore, and coordinate efforts with teams at our headquarters in Paris.

Your primary responsibilities will include managing daily marketing operations, overseeing events, conducting market research, developing content, and managing various communication channels. This role requires careful planning and effective execution to enhance our marketing and communication efforts, ensuring that all projects meet their milestones, stay within budget, and adhere to the highest quality standards.


Job Description
Plan and manage the implementation of marketing activities throughout the year across Airport and Downtown advertising businesses, including Streetside, Malls, Large Format and Cinema.
Support the sales and business development teams to craft campaigns and pitches that attract new business and retain existing clients.
Work with the Data Analyst and Creative Team to develop compelling marketing content that inspires and creates demand, leveraging a comprehensive mix of insights, data, creative design, campaign photography, and videos to deliver powerful storytelling.
Conduct surveys to gather insights for case studies and generate detailed reports evaluating the success of client campaigns.
Develop and manage copy and content writing for collaterals, case studies, press-related materials, and other marketing assets.
Ensure that JCDecaux’s brand image, positioning, and core values are effectively communicated through all marketing content to educate, excite, and inspire a diverse audience, including media, creative agencies, and specialists in digital and outdoor advertising.
Research and monitor competitor activity to stay abreast of market dynamics.
Oversee the coordination of sponsorships, events, and media activities for the organisation.
Organise client appreciation events and activities. Explore and recommend new, creative ways to engage with existing and potential clients.
Monitor marketing campaign performance across various platforms, adjusting plans based on emerging trends and market opportunities.
Build strong, trusted and collaborative relationships with internal and external stakeholders.
Oversee marketing projects to ensure they meet milestones, adhere to deadlines, stay within budget, and support the preparation of reports.

Requirements
Minimum 3-5 years of experience in communications and digital marketing.
Bachelor's degree in Marketing or Mass Communication.
Proven success in marketing management with strong project management skills.
Strong analytical skills, including market research, competitor analysis, and performance tracking.
Ability to prioritize and multitask effectively in a fast-paced environment.
Creative marketer with a hands-on approach.
Excellent written and verbal communication skills.
Experience in B2B marketing is advantageous.
People management experience preferred.
Background in media advertising, digital agency, or ad tech industry is a plus.","['UML', 'Archimate', 'Oracle', 'Azure', 'Legislation', 'Design Patterns', 'Architect', 'Architectural', 'Agile', 'SDLC', 'UML modelling', 'Spring Boot', 'Enterprise Architecture', 'Banking', 'Software Design', 'Consulting', 'Java', 'Technical Leadership', 'API', 'Technical Design']",Finergic Consulting Pte. Ltd.,Information Technology,186.0,2024Q3,12.0,0.0,https://www.mycareersfuture.gov.sg/job/marketing/marketing-manager-jcdecaux-home-advertising-0b3c1565611e1a9402ab5535791859e4?source=MCF&event=Search
