Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Predicted Industry,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL
1200731.0,2556307096813860.0,58.0,58.0,116.0,Full-Time,2022-05-24,4.0,Electrical Designer,"PCB Designers specialize in designing printed circuit boards (PCBs). They create PCB layouts, ensure proper connectivity, and consider electrical and mechanical requirements.","['B design', 'Electronics', 'B layout software proficiency', 'Circuit design', 'Quality control']",Analog Devices,Engineering,87.0,2022Q2,1.0,13.0,
1202195.0,2186152924026504.0,58.0,60.0,118.0,Full-Time,2023-05-16,4.0,Urban Planner,"Transportation Planners design and manage transportation systems. They optimize traffic flow, plan public transit routes, and enhance overall transportation efficiency.","['Transportation planning', 'Traffic engineering', 'S proficiency', 'Public transportation', 'Project management']",Oshkosh,Engineering,89.0,2023Q2,3.0,8.0,
1203260.0,1090674709154043.0,46.0,56.0,102.0,Temporary,2022-02-11,4.0,Electrical Designer,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","['Electrical engineering', 'Circuit design', 'Electronics', 'Auto', 'D proficiency', 'Problem']",Agricultural Bank of China,Engineering,79.0,2022Q1,5.0,15.0,
1208611.0,2302893923183391.0,35.0,64.0,99.0,Full-Time,2022-02-05,4.0,Structural Engineer,"A Design Engineer creates and develops product designs and specifications, using engineering principles and design software to bring innovative products to market.","['Engineering design', 'D software proficiency', 'Problem', 'Technical knowledge', 'Communication skills']",Oracle,Engineering,81.5,2022Q1,3.0,12.0,
1210127.0,2039004260215476.0,31.0,64.0,95.0,Intern,2023-06-20,4.0,Process Engineer,"Industrial Engineers focus on improving efficiency and productivity in various industries. They analyze processes, design systems, and implement solutions to streamline operations, reduce costs, and enhance quality.","['Industrial engineering', 'Process optimization', 'Lean manufacturing', 'Quality control', 'Data analysis', 'Workflow design']",Eversource Energy,Engineering,79.5,2023Q2,0.0,10.0,
1213712.0,2712538743804941.0,64.0,61.0,125.0,Full-Time,2021-05-10,4.0,Architect,"Architectural Designers create architectural plans and designs for buildings and structures, considering aesthetics, functionality, and safety standards.","['Architectural design software', 'Auto', 'Revit', 'Building codes and regulations 3', 'D modeling', 'Visualization', 'Sustainable design']",Centene,Engineering,93.0,2021Q2,3.0,15.0,
1215814.0,589093000000000.0,52.0,63.0,115.0,Contract,2023-05-31,4.0,Mechanical Designer,Create and modify technical drawings using computer-aided design (CAD) software for various engineering projects.,"['Computer', 'CAD', 'Technical drawing', 'Blueprint interpretation', 'Drafting standards', 'Engineering principles', 'Collaboration with engineers', 'Problem', 'Attention to detail', 'Communication skills 3', 'D modeling']",MetLife,Engineering,89.0,2023Q2,5.0,8.0,
1218879.0,902595000000000.0,60.0,57.0,117.0,Part-Time,2022-03-28,4.0,Environmental Consultant,"Sustainability Consultants advise organizations on sustainable practices and strategies. They assess environmental impact, recommend sustainability initiatives, and assist in the development and implementation of sustainable policies.","['Sustainability consulting', 'Sustainability assessments', 'Sustainable practices', 'Green building standards', 'Environmental policies', 'Client communication']",SF Express,Engineering,87.0,2022Q1,3.0,13.0,
1220260.0,2788464644613110.0,37.0,57.0,94.0,Part-Time,2023-01-19,4.0,Process Engineer,"Chemical Engineers design and oversee processes for the production of chemicals and related products. They conduct experiments, analyze data, and develop processes to optimize production, ensure safety, and minimize environmental impact.","['Chemical engineering', 'Process design', 'Chemical reactions', 'Safety protocols', 'Laboratory techniques', 'Problem']",New York Life Insurance,Engineering,75.5,2023Q1,5.0,12.0,
1220607.0,334525000000000.0,49.0,56.0,105.0,Full-Time,2022-06-27,4.0,Architect,"Architectural Designers create architectural plans and designs for buildings and structures, considering aesthetics, functionality, and safety standards.","['Architectural design software', 'Auto', 'Revit', 'Building codes and regulations 3', 'D modeling', 'Visualization', 'Sustainable design']",Qantas Airways,Engineering,80.5,2022Q2,3.0,11.0,
1222400.0,1900360417589620.0,44.0,56.0,100.0,Temporary,2021-12-11,22.0,IT Administrator,"System Administrators manage and maintain computer systems and networks. They handle software installations, security measures, and troubleshooting to ensure system reliability.","['System administration', 'Network administration', 'Troubleshooting', 'Security management', 'Server maintenance', 'Backup and recovery']",Westpac Banking Corporation,Engineering,78.0,2021Q4,3.0,8.0,
1224342.0,1136484257999890.0,51.0,55.0,106.0,Part-Time,2023-11-03,4.0,Urban Planner,"Transportation Planners design and manage transportation systems. They optimize traffic flow, plan public transit routes, and enhance overall transportation efficiency.","['Transportation planning', 'Traffic engineering', 'S proficiency', 'Public transportation', 'Project management']",Parker-Hannifin,Engineering,80.5,2023Q4,0.0,13.0,
1225422.0,1548647665495713.0,26.0,56.0,82.0,Contract,2022-11-24,4.0,Aerospace Engineer,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"['Systems engineering', 'System architecture', 'Integration testing', 'Troubleshooting', 'Technical documentation', 'Configuration management']",CRRC Corporation,Engineering,69.0,2022Q4,5.0,8.0,
1228021.0,318484000000000.0,64.0,61.0,125.0,Part-Time,2022-02-24,4.0,Technical Writer,"Content Writers create written content for various platforms. They produce articles, blog posts, and web content to inform, educate, or entertain audiences.","['Writing skills', 'Content creation', 'O knowledge', 'Research skills', 'Grammar and proofreading']",UGI,Engineering,93.0,2022Q1,2.0,14.0,
1228842.0,1280690414602771.0,33.0,60.0,93.0,Full-Time,2023-03-20,4.0,Landscape Architect,"Develop and implement urban planning strategies, manage land use, and ensure sustainable city development.","['Urban design and planning', 'Zoning regulations', 'S and mapping tools']",Bajaj Finance,Engineering,76.5,2023Q1,5.0,12.0,
1231840.0,3079101679236601.0,31.0,60.0,91.0,Part-Time,2023-07-02,4.0,Chemical Engineer,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","['Process optimization', 'Manufacturing processes', 'Lean', 'Six', 'Sigma methodologies', 'Data analysis', 'Statistical process control', 'Quality management', 'Root cause analysis', 'Collaboration', 'Problem', 'Attention to detail', 'Technical knowledge']",Huntington Ingalls Industries,Engineering,75.5,2023Q3,4.0,13.0,
1234965.0,2042102336319766.0,52.0,64.0,116.0,Part-Time,2023-08-08,4.0,Civil Engineer,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.","['Structural engineering principles', 'Structural analysis and design software', 'Auto', 'SAP2000', 'Building codes and standards', 'Project management', 'Structural integrity assessment']",Vistra,Engineering,90.0,2023Q3,2.0,9.0,
1235079.0,1490795656172213.0,26.0,64.0,90.0,Contract,2021-12-12,4.0,Technical Writer,"Documentation Specialists create and manage documents, manuals, or technical materials. They ensure accuracy, consistency, and accessibility of documentation.","['Document management', 'Recordkeeping', 'Attention to detail', 'Data entry', 'Organizational skills']",Baxter International,Engineering,77.0,2021Q4,0.0,14.0,
1236887.0,1699460400366602.0,60.0,60.0,120.0,Temporary,2022-02-05,4.0,Environmental Consultant,"Environmental Impact Analysts assess the environmental consequences of projects or activities. They conduct studies, analyze data, and provide recommendations to minimize adverse environmental effects and promote sustainable practices.","['Environmental impact analysis', 'Data collection and analysis', 'Environmental regulations', 'Reporting', 'Geographic', 'Information', 'Systems', 'Technical writing']",Cholamandalam Investment and Finance Company,Engineering,90.0,2022Q1,3.0,15.0,
1238206.0,3059980513568992.0,56.0,61.0,117.0,Part-Time,2022-07-17,4.0,Mechanical Engineer,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.","['Manufacturing processes knowledge', 'M software proficiency', 'Lean manufacturing principles', 'Quality control and assurance', 'Six', 'Sigma certification']",FirstEnergy,Engineering,89.0,2022Q3,2.0,14.0,
1238224.0,900227000000000.0,22.0,58.0,80.0,Part-Time,2023-07-23,29.0,Business Development Manager,"A Market Expansion Manager strategizes and executes plans to expand the companys presence in new markets, identifying growth opportunities and optimizing market penetration.","['Market expansion strategies', 'Market research', 'Sales planning and execution']",Nike,Engineering,69.0,2023Q3,0.0,10.0,
1238557.0,2146780524933946.0,35.0,56.0,91.0,Part-Time,2023-09-07,4.0,Aerospace Engineer,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"['Systems engineering', 'System architecture', 'Integration testing', 'Troubleshooting', 'Technical documentation', 'Configuration management']",Huntington Bancshares,Engineering,73.5,2023Q3,4.0,10.0,
1238637.0,3064345357600585.0,30.0,59.0,89.0,Intern,2022-01-10,4.0,Environmental Consultant,"Sustainability Consultants advise organizations on sustainable practices and strategies. They assess environmental impact, recommend sustainability initiatives, and assist in the development and implementation of sustainable policies.","['Sustainability consulting', 'Sustainability assessments', 'Sustainable practices', 'Green building standards', 'Environmental policies', 'Client communication']",Broadcom,Engineering,74.0,2022Q1,5.0,8.0,
1239134.0,364982000000000.0,53.0,62.0,115.0,Contract,2023-03-22,4.0,Mechanical Engineer,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.","['Manufacturing processes knowledge', 'M software proficiency', 'Lean manufacturing principles', 'Quality control and assurance', 'Six', 'Sigma certification']",Leidos Holdings,Engineering,88.5,2023Q1,3.0,15.0,
1239353.0,1230435159907467.0,32.0,57.0,89.0,Full-Time,2022-08-29,4.0,Architectural Designer,Architectural Drafters assist architects and engineers in creating detailed technical drawings and plans for buildings and structures. They use computer-aided design (CAD) software to produce accurate and precise architectural drawings.,"['Architectural drafting', 'Auto', 'D 2', 'D and 3', 'D modeling', 'Blueprint reading', 'Building codes', 'Collaboration with architects', 'Detail']",UltraTech Cement,Engineering,73.0,2022Q3,3.0,8.0,
1239785.0,1904610333156230.0,61.0,59.0,120.0,Contract,2023-09-04,4.0,Electrical Designer,"Lighting Designers create lighting plans for architectural and artistic purposes. They enhance spaces with lighting effects, aesthetics, and energy-efficient lighting solutions.","['Lighting design', 'Architectural lighting', 'Lighting software proficiency', 'Creative lighting concepts', 'Technical knowledge']",Fortune Brands Innovations,Engineering,89.5,2023Q3,3.0,15.0,
1239863.0,2117676153838632.0,22.0,65.0,87.0,Intern,2023-04-05,4.0,Electrical Designer,"Lighting Designers create lighting plans for architectural and artistic purposes. They enhance spaces with lighting effects, aesthetics, and energy-efficient lighting solutions.","['Lighting design', 'Architectural lighting', 'Lighting software proficiency', 'Creative lighting concepts', 'Technical knowledge']","Wyndham Hotels & Resorts, Inc.",Engineering,76.0,2023Q2,0.0,14.0,
1240659.0,3055159929433585.0,32.0,61.0,93.0,Contract,2021-09-17,4.0,Electrical Designer,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","['Electrical engineering', 'Circuit design', 'Electronics', 'Auto', 'D proficiency', 'Problem']",Hikma Pharmaceuticals,Engineering,77.0,2021Q3,5.0,8.0,
1242033.0,1547374212006108.0,50.0,60.0,110.0,Full-Time,2022-10-28,4.0,Civil Engineer,"A Water Resources Engineer manages and develops water-related projects, such as dams, irrigation systems, and flood control measures, to ensure water resource sustainability.","['Water resources engineering', 'Hydrology and hydraulics', 'Environmental impact assessment', 'Water resource modeling software', 'Watershed management']",Casey's General Stores,Engineering,85.0,2022Q4,2.0,12.0,
1243356.0,73489300000000.0,29.0,59.0,88.0,Intern,2022-07-08,4.0,Electrical Designer,"Lighting Designers create lighting plans for architectural and artistic purposes. They enhance spaces with lighting effects, aesthetics, and energy-efficient lighting solutions.","['Lighting design', 'Architectural lighting', 'Lighting software proficiency', 'Creative lighting concepts', 'Technical knowledge']",Fortune Brands Innovations,Engineering,73.5,2022Q3,4.0,12.0,
1244326.0,1649002768628396.0,66.0,62.0,128.0,Full-Time,2023-06-16,29.0,Product Manager,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","['Agile product development', 'Scrum or', 'Kanban frameworks', 'Backlog management', 'User story writing', 'Prioritization techniques', 'Collaboration with development teams', 'Product vision and strategy']",Activision Blizzard,Engineering,95.0,2023Q2,1.0,9.0,
1244481.0,2856684987888356.0,60.0,62.0,122.0,Contract,2021-12-14,29.0,Product Manager,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","['Agile product development', 'Scrum or', 'Kanban frameworks', 'Backlog management', 'User story writing', 'Prioritization techniques', 'Collaboration with development teams', 'Product vision and strategy']",Pfizer Inc.,Engineering,92.0,2021Q4,0.0,8.0,
1247439.0,2971234916497905.0,22.0,60.0,82.0,Contract,2022-06-02,4.0,Electrical Engineer,"Power Systems Engineers design and maintain electrical power systems. They work on generation, transmission, and distribution of electrical power, focusing on safety and efficiency.","['Electrical engineering', 'Power system analysis', 'Renewable energy systems', 'Control systems', 'Safety regulations']",CSL Limited,Engineering,71.0,2022Q2,5.0,9.0,
1247972.0,1467278130582008.0,28.0,61.0,89.0,Part-Time,2023-02-24,4.0,Aerospace Engineer,"Aircraft Design Engineers design and develop aircraft systems and structures. They work on aircraft components, propulsion systems, and aerodynamics to ensure safety and efficiency.","['Aerospace engineering', 'D software', 'Auto', 'Aerodynamics', 'Structural analysis', 'Aircraft systems', 'Safety regulations']",Target,Engineering,75.0,2023Q1,2.0,14.0,
1255223.0,946010000000000.0,58.0,65.0,123.0,Temporary,2022-02-15,4.0,Architect,"Project Architects lead architectural projects, from concept to completion, coordinating design teams, managing budgets, and ensuring compliance with regulations.","['Architectural project management', 'Construction documents', 'Building systems', 'Design coordination', 'Client communication']",American Airlines Group,Engineering,94.0,2022Q1,1.0,12.0,
1257512.0,2003626850278998.0,31.0,63.0,94.0,Part-Time,2022-03-30,29.0,Product Manager,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","['Agile product development', 'Scrum or', 'Kanban frameworks', 'Backlog management', 'User story writing', 'Prioritization techniques', 'Collaboration with development teams', 'Product vision and strategy']",New York Life Insurance,Engineering,78.5,2022Q1,3.0,9.0,
1257837.0,820162000000000.0,66.0,63.0,129.0,Part-Time,2022-02-10,4.0,Environmental Consultant,"Sustainability Consultants advise organizations on sustainable practices and strategies. They assess environmental impact, recommend sustainability initiatives, and assist in the development and implementation of sustainable policies.","['Sustainability consulting', 'Sustainability assessments', 'Sustainable practices', 'Green building standards', 'Environmental policies', 'Client communication']",Nvidia,Engineering,96.0,2022Q1,4.0,9.0,
1262990.0,53534700000000.0,55.0,60.0,115.0,Temporary,2023-08-20,4.0,Landscape Architect,Create aesthetically pleasing and functional landscape designs for residential properties.,"['Landscape design', 'Plant selection and care', 'Hardscape design']",China Eastern Airlines,Engineering,87.5,2023Q3,3.0,10.0,
1264917.0,2370672904491167.0,26.0,57.0,83.0,Temporary,2023-10-04,4.0,QA Engineer,"A QA Manager is responsible for leading and managing the quality assurance team. They ensure product quality, develop and implement QA processes, and maintain quality standards.","['Quality assurance', 'Process improvement', 'Team leadership', 'Problem', 'Quality control']",The Boeing Company,Engineering,70.0,2023Q4,4.0,9.0,
1266045.0,745541000000000.0,51.0,64.0,115.0,Intern,2022-03-29,4.0,Architect,"Sustainable Design Specialists incorporate eco-friendly practices into architectural designs, promoting energy efficiency and environmental sustainability.","['Sustainable design principles', 'Energy efficiency', 'D certification', 'Green building materials', 'Environmental impact assessment']",Massachusetts Mutual Life Insurance,Engineering,89.5,2022Q1,0.0,11.0,
1269680.0,1093690185752862.0,47.0,62.0,109.0,Part-Time,2022-08-15,4.0,Technical Writer,"Content Writers create written content for various platforms. They produce articles, blog posts, and web content to inform, educate, or entertain audiences.","['Writing skills', 'Content creation', 'O knowledge', 'Research skills', 'Grammar and proofreading']",Ford Motor,Engineering,85.5,2022Q3,5.0,15.0,
1273233.0,2821235231129144.0,68.0,60.0,128.0,Full-Time,2023-05-15,4.0,Electrical Engineer,"Power Systems Engineers design and maintain electrical power systems. They work on generation, transmission, and distribution of electrical power, focusing on safety and efficiency.","['Electrical engineering', 'Power system analysis', 'Renewable energy systems', 'Control systems', 'Safety regulations']",Emerson Electric,Engineering,94.0,2023Q2,4.0,8.0,
1275232.0,791774000000000.0,39.0,61.0,100.0,Contract,2022-10-26,4.0,Structural Engineer,"A Bridge Engineer specializes in designing and maintaining bridges, ensuring their structural integrity, safety, and compliance with engineering standards and regulations.","['Bridge design', 'Civil engineering', 'Structural analysis', 'Auto', 'D proficiency', 'Project management']",Thor Industries,Engineering,80.5,2022Q4,4.0,14.0,
1278182.0,770717000000000.0,59.0,60.0,119.0,Intern,2022-10-11,4.0,Mechanical Designer,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.","['Product design principles', 'Prototyping and wireframing', 'User research', 'User testing', 'X design 3', 'D modeling', 'Collaboration', 'Problem', 'Creativity', 'Attention to detail', 'Communication skills', 'Software proficiency', 'Sketch', 'Adobe']",APA,Engineering,89.5,2022Q4,4.0,10.0,
1279835.0,847312000000000.0,25.0,57.0,82.0,Full-Time,2022-05-02,4.0,Electrical Designer,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","['Electrical engineering', 'Circuit design', 'Electronics', 'Auto', 'D proficiency', 'Problem']",Cognizant Technology Solutions,Engineering,69.5,2022Q2,2.0,12.0,
1280193.0,1321734058889263.0,23.0,57.0,80.0,Intern,2023-07-02,4.0,Landscape Architect,Create aesthetically pleasing and functional landscape designs for residential properties.,"['Landscape design', 'Plant selection and care', 'Hardscape design']",Visa,Engineering,68.5,2023Q3,4.0,11.0,
1280930.0,2565116816143886.0,56.0,56.0,112.0,Contract,2022-06-23,29.0,Product Manager,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","['Agile product development', 'Scrum or', 'Kanban frameworks', 'Backlog management', 'User story writing', 'Prioritization techniques', 'Collaboration with development teams', 'Product vision and strategy']",Barratt Developments,Engineering,84.0,2022Q2,1.0,14.0,
1281533.0,1974896007752584.0,67.0,57.0,124.0,Full-Time,2023-06-06,4.0,Electrical Engineer,"Electronics Hardware Engineers develop and design electronic components and systems, from circuit boards to hardware prototypes, ensuring functionality and performance.","['Electronics design', 'B layout', 'Embedded systems', 'Circuit analysis', 'Troubleshooting']",Micro Focus International,Engineering,90.5,2023Q2,1.0,8.0,
1284544.0,2500321565865896.0,59.0,57.0,116.0,Temporary,2023-02-05,4.0,Product Designer,"An Industrial Designer creates and improves product designs, focusing on aesthetics, functionality, and user experience to produce innovative and marketable products.","['Industrial design principles', 'D and 3', 'D modeling', 'Prototyping and testing']",ServiceNow,Engineering,86.5,2023Q1,2.0,13.0,
1288649.0,1050963160020541.0,52.0,65.0,117.0,Intern,2023-07-25,4.0,Mechanical Designer,Create and modify technical drawings using computer-aided design (CAD) software for various engineering projects.,"['Computer', 'CAD', 'Technical drawing', 'Blueprint interpretation', 'Drafting standards', 'Engineering principles', 'Collaboration with engineers', 'Problem', 'Attention to detail', 'Communication skills 3', 'D modeling']",BHP Group,Engineering,91.0,2023Q3,5.0,15.0,
1288771.0,510434000000000.0,50.0,58.0,108.0,Contract,2023-02-06,4.0,Technical Writer,Instructional Designers develop educational materials and curricula. They design engaging and effective learning experiences for students or employees.,"['Instructional design e', 'Learning tools', 'Curriculum development', 'Multimedia design', 'Learning theory knowledge']",Clorox Company,Engineering,83.0,2023Q1,1.0,15.0,
1292909.0,1929824036540723.2,60.0,62.0,122.0,Part-Time,2022-09-11,4.0,Urban Planner,Environmental Planners assess and mitigate the impact of projects on the environment. They ensure compliance with environmental regulations and promote sustainable practices.,"['Environmental regulations', 'Ecosystem analysis', 'Environmental impact assessments', 'Sustainability planning', 'Project management']",Fifth Third Bancorp,Engineering,92.0,2022Q3,3.0,15.0,
1295171.0,657493000000000.0,60.0,62.0,122.0,Part-Time,2023-04-02,4.0,Mechanical Engineer,"Mechanical Design Engineers create and develop mechanical systems and components, from concept to manufacturing, ensuring functionality and safety.","['Mechanical engineering', 'D software', 'Solid', 'Works', 'Auto', 'Finite element analysis', 'Product development', 'Prototyping']",Foot Locker,Engineering,92.0,2023Q2,5.0,11.0,
1296098.0,2018419755146564.0,32.0,63.0,95.0,Full-Time,2022-11-24,4.0,Aerospace Engineer,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"['Systems engineering', 'System architecture', 'Integration testing', 'Troubleshooting', 'Technical documentation', 'Configuration management']",Great Wall Motors,Engineering,79.0,2022Q4,1.0,12.0,
1300694.0,39036000000000.0,47.0,60.0,107.0,Contract,2023-05-06,4.0,Electrical Designer,"PCB Designers specialize in designing printed circuit boards (PCBs). They create PCB layouts, ensure proper connectivity, and consider electrical and mechanical requirements.","['B design', 'Electronics', 'B layout software proficiency', 'Circuit design', 'Quality control']",Diamondback Energy,Engineering,83.5,2023Q2,1.0,9.0,
1305030.0,1479498092657630.0,42.0,58.0,100.0,Part-Time,2022-09-20,4.0,Civil Engineer,"A Transportation Engineer plans and designs transportation systems, including roads, highways, and public transit. They aim to improve transportation efficiency and safety.","['Transportation engineering', 'Traffic analysis and planning', 'Civil engineering software', 'Micro', 'Station', 'Auto', 'Civil 3', 'Roadway design', 'Public transportation knowledge']",Brewin Dolphin,Engineering,79.0,2022Q3,3.0,8.0,
1305894.0,1184941726644775.0,18.0,64.0,82.0,Intern,2022-07-15,4.0,Civil Engineer,"A Water Resources Engineer manages and develops water-related projects, such as dams, irrigation systems, and flood control measures, to ensure water resource sustainability.","['Water resources engineering', 'Hydrology and hydraulics', 'Environmental impact assessment', 'Water resource modeling software', 'Watershed management']","Etsy, Inc.",Engineering,73.0,2022Q3,5.0,15.0,
1309658.0,753817000000000.0,39.0,64.0,103.0,Intern,2022-07-24,29.0,Product Manager,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","['Product management principles', 'Technical background', 'Agile development methodologies', 'Product roadmap planning', 'Market research and analysis', 'Stakeholder communication', 'Problem']",China National Chemical Corporation (ChemChina),Engineering,83.5,2022Q3,0.0,9.0,
1311012.0,2001771157861152.0,45.0,61.0,106.0,Temporary,2022-04-18,4.0,Architect,"Project Architects lead architectural projects, from concept to completion, coordinating design teams, managing budgets, and ensuring compliance with regulations.","['Architectural project management', 'Construction documents', 'Building systems', 'Design coordination', 'Client communication']",Tesla,Engineering,83.5,2022Q2,0.0,14.0,
1311148.0,2435790445827865.0,35.0,60.0,95.0,Contract,2022-12-23,4.0,Electrical Designer,"Lighting Designers create lighting plans for architectural and artistic purposes. They enhance spaces with lighting effects, aesthetics, and energy-efficient lighting solutions.","['Lighting design', 'Architectural lighting', 'Lighting software proficiency', 'Creative lighting concepts', 'Technical knowledge']",TIAA,Engineering,77.5,2022Q4,2.0,14.0,
1314160.0,401891000000000.0,59.0,56.0,115.0,Intern,2022-04-01,4.0,QA Engineer,"A QA Manager is responsible for leading and managing the quality assurance team. They ensure product quality, develop and implement QA processes, and maintain quality standards.","['Quality assurance', 'Process improvement', 'Team leadership', 'Problem', 'Quality control']",McKesson,Engineering,85.5,2022Q2,1.0,9.0,
1314162.0,2642856019906534.0,28.0,62.0,90.0,Temporary,2023-07-22,4.0,Process Engineer,"Chemical Engineers design and oversee processes for the production of chemicals and related products. They conduct experiments, analyze data, and develop processes to optimize production, ensure safety, and minimize environmental impact.","['Chemical engineering', 'Process design', 'Chemical reactions', 'Safety protocols', 'Laboratory techniques', 'Problem']",Hargreaves Lansdown,Engineering,76.0,2023Q3,5.0,12.0,
1315343.0,3092472448646669.0,45.0,56.0,101.0,Contract,2022-10-08,4.0,Mechanical Engineer,"HVAC Engineers specialize in heating, ventilation, and air conditioning systems, designing efficient HVAC solutions for buildings and facilities.","['Knowledge of', 'C systems and equipment', 'Mechanical engineering skills', 'Problem', 'Auto', 'D proficiency', 'C design and installation expertise']",Science Applications International,Engineering,78.5,2022Q4,4.0,13.0,
1315671.0,1338579332280337.0,36.0,65.0,101.0,Full-Time,2022-04-20,4.0,Structural Engineer,"A Bridge Engineer specializes in designing and maintaining bridges, ensuring their structural integrity, safety, and compliance with engineering standards and regulations.","['Bridge design', 'Civil engineering', 'Structural analysis', 'Auto', 'D proficiency', 'Project management']",Grafton Group,Engineering,83.0,2022Q2,4.0,12.0,
1322127.0,37759300000000.0,67.0,59.0,126.0,Full-Time,2023-09-02,4.0,Aerospace Engineer,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"['Systems engineering', 'System architecture', 'Integration testing', 'Troubleshooting', 'Technical documentation', 'Configuration management']",Baker Hughes,Engineering,92.5,2023Q3,2.0,13.0,
1322565.0,2384385536516627.0,46.0,59.0,105.0,Full-Time,2022-07-14,4.0,Mechanical Designer,Create and modify technical drawings using computer-aided design (CAD) software for various engineering projects.,"['Computer', 'CAD', 'Technical drawing', 'Blueprint interpretation', 'Drafting standards', 'Engineering principles', 'Collaboration with engineers', 'Problem', 'Attention to detail', 'Communication skills 3', 'D modeling']",Godrej Consumer Products Limited,Engineering,82.0,2022Q3,2.0,15.0,
1322568.0,1653093528893115.0,25.0,60.0,85.0,Intern,2022-12-20,4.0,Aerospace Engineer,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"['Systems engineering', 'System architecture', 'Integration testing', 'Troubleshooting', 'Technical documentation', 'Configuration management']",NextEra Energy,Engineering,72.5,2022Q4,5.0,9.0,
1323140.0,1935455471384436.0,49.0,61.0,110.0,Part-Time,2022-01-05,4.0,Technical Writer,"Content Writers create written content for various platforms. They produce articles, blog posts, and web content to inform, educate, or entertain audiences.","['Writing skills', 'Content creation', 'O knowledge', 'Research skills', 'Grammar and proofreading']",Qurate Retail,Engineering,85.5,2022Q1,5.0,9.0,
1324075.0,1682164974725746.0,28.0,61.0,89.0,Part-Time,2021-09-10,4.0,Technical Writer,"Content Writers create written content for various platforms. They produce articles, blog posts, and web content to inform, educate, or entertain audiences.","['Writing skills', 'Content creation', 'O knowledge', 'Research skills', 'Grammar and proofreading']",Drax Group,Engineering,75.0,2021Q3,1.0,15.0,
1324718.0,545532000000000.0,56.0,64.0,120.0,Part-Time,2023-05-31,4.0,Electrical Designer,"PCB Designers specialize in designing printed circuit boards (PCBs). They create PCB layouts, ensure proper connectivity, and consider electrical and mechanical requirements.","['B design', 'Electronics', 'B layout software proficiency', 'Circuit design', 'Quality control']",Oshkosh,Engineering,92.0,2023Q2,3.0,14.0,
1324766.0,791043000000000.0,55.0,64.0,119.0,Part-Time,2023-08-16,4.0,Civil Engineer,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.","['Structural engineering principles', 'Structural analysis and design software', 'Auto', 'SAP2000', 'Building codes and standards', 'Project management', 'Structural integrity assessment']",PetroChina,Engineering,91.5,2023Q3,2.0,11.0,
1324916.0,3006386336637178.0,38.0,59.0,97.0,Part-Time,2022-03-11,4.0,Urban Planner,"Transportation Planners design and manage transportation systems. They optimize traffic flow, plan public transit routes, and enhance overall transportation efficiency.","['Transportation planning', 'Traffic engineering', 'S proficiency', 'Public transportation', 'Project management']",MGM Resorts International,Engineering,78.0,2022Q1,3.0,10.0,
1326410.0,2538996530865737.0,70.0,55.0,125.0,Intern,2022-04-08,29.0,Product Manager,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","['Product management principles', 'Technical background', 'Agile development methodologies', 'Product roadmap planning', 'Market research and analysis', 'Stakeholder communication', 'Problem']",Bed Bath & Beyond,Engineering,90.0,2022Q2,4.0,8.0,
